run_id,scenario,status,start_time,end_time,duration_seconds,requested_instances,deployment_id,recovery_id,healthy_count,unhealthy_count,notes
run20260411-200151-86,kill_and_recover_app3,failed,2026-04-11T20:01:51-04:00,2026-04-11T20:02:36-04:00,45,5,dep-20260412000151-11cb02ab,rec-20260412000234-ee0f2ecc,0,5,killed app3 and recovered
run20260411-200236-87,base_deploy_1,success,2026-04-11T20:02:36-04:00,2026-04-11T20:03:21-04:00,45,1,dep-20260412000236-39e455a0,,0,1,base deployment to 1 instance
run20260411-200321-87,scale_up_5,success,2026-04-11T20:03:22-04:00,2026-04-11T20:04:03-04:00,41,5,dep-20260412000322-60d45d73,,0,5,scaled up to 5
run20260411-200403-87,scale_down_1,success,2026-04-11T20:04:03-04:00,2026-04-11T20:04:42-04:00,39,1,dep-20260412000403-399fc524,,0,1,scaled down to 1
run20260411-200442-87,kill_and_recover_app3,failed,2026-04-11T20:04:42-04:00,2026-04-11T20:05:25-04:00,43,5,dep-20260412000442-26f3719e,rec-20260412000524-2a498dc7,0,5,killed app3 and recovered
run20260411-200525-88,base_deploy_1,success,2026-04-11T20:05:25-04:00,2026-04-11T20:06:09-04:00,44,1,dep-20260412000525-057174f3,,0,1,base deployment to 1 instance
run20260411-200609-88,scale_up_5,success,2026-04-11T20:06:10-04:00,2026-04-11T20:06:51-04:00,41,5,dep-20260412000610-1d96a840,,0,5,scaled up to 5
run20260411-200651-88,scale_down_1,success,2026-04-11T20:06:51-04:00,2026-04-11T20:07:30-04:00,39,1,dep-20260412000651-50d8990c,,0,1,scaled down to 1
run20260411-200730-88,kill_and_recover_app3,failed,2026-04-11T20:07:30-04:00,2026-04-11T20:08:13-04:00,43,5,dep-20260412000730-1be4fac4,rec-20260412000812-b8592ae2,0,5,killed app3 and recovered
run20260411-200813-89,base_deploy_1,success,2026-04-11T20:08:14-04:00,2026-04-11T20:08:56-04:00,42,1,dep-20260412000814-da04769e,,0,1,base deployment to 1 instance
run20260411-200856-89,scale_up_5,success,2026-04-11T20:08:56-04:00,2026-04-11T20:09:38-04:00,42,5,dep-20260412000856-50f69277,,0,5,scaled up to 5
run20260411-200938-89,scale_down_1,success,2026-04-11T20:09:38-04:00,2026-04-11T20:10:16-04:00,38,1,dep-20260412000938-f65adada,,0,1,scaled down to 1
run20260411-201016-89,kill_and_recover_app3,failed,2026-04-11T20:10:16-04:00,2026-04-11T20:10:58-04:00,42,5,dep-20260412001016-29621da8,rec-20260412001056-ca23f420,0,5,killed app3 and recovered
run20260411-201058-90,base_deploy_1,success,2026-04-11T20:10:58-04:00,2026-04-11T20:11:39-04:00,41,1,dep-20260412001058-bffeafdf,,0,1,base deployment to 1 instance
run20260411-201139-90,scale_up_5,success,2026-04-11T20:11:39-04:00,2026-04-11T20:12:20-04:00,41,5,dep-20260412001139-71d6dfeb,,0,5,scaled up to 5
run20260411-201220-90,scale_down_1,success,2026-04-11T20:12:20-04:00,2026-04-11T20:12:58-04:00,38,1,dep-20260412001220-217dbbcc,,0,1,scaled down to 1
run20260411-201258-90,kill_and_recover_app3,failed,2026-04-11T20:12:58-04:00,2026-04-11T20:13:40-04:00,42,5,dep-20260412001258-f4e6ec75,rec-20260412001338-7b45431f,0,5,killed app3 and recovered
run20260411-201340-91,base_deploy_1,success,2026-04-11T20:13:40-04:00,2026-04-11T20:14:21-04:00,41,1,dep-20260412001340-272d8691,,0,1,base deployment to 1 instance
run20260411-201421-91,scale_up_5,success,2026-04-11T20:14:21-04:00,2026-04-11T20:15:03-04:00,42,5,dep-20260412001421-9e1b0521,,0,5,scaled up to 5
run20260411-201503-91,scale_down_1,success,2026-04-11T20:15:03-04:00,2026-04-11T20:15:39-04:00,36,1,dep-20260412001503-b729b02b,,0,1,scaled down to 1
run20260411-201539-91,kill_and_recover_app3,failed,2026-04-11T20:15:39-04:00,2026-04-11T20:16:20-04:00,41,5,dep-20260412001539-3a34158c,rec-20260412001618-1e747de8,0,5,killed app3 and recovered
run20260411-201620-92,base_deploy_1,success,2026-04-11T20:16:20-04:00,2026-04-11T20:17:01-04:00,41,1,dep-20260412001620-f4b45538,,0,1,base deployment to 1 instance
run20260411-201701-92,scale_up_5,success,2026-04-11T20:17:01-04:00,2026-04-11T20:17:41-04:00,40,5,dep-20260412001701-3a8ac876,,0,5,scaled up to 5
run20260411-201741-92,scale_down_1,success,2026-04-11T20:17:41-04:00,2026-04-11T20:18:21-04:00,40,1,dep-20260412001741-ac3a7244,,0,1,scaled down to 1
run20260411-201821-92,kill_and_recover_app3,failed,2026-04-11T20:18:21-04:00,2026-04-11T20:19:04-04:00,43,5,dep-20260412001821-c79bbffe,rec-20260412001903-8686a9f3,0,5,killed app3 and recovered
run20260411-201904-93,base_deploy_1,success,2026-04-11T20:19:04-04:00,2026-04-11T20:19:46-04:00,42,1,dep-20260412001904-79f3794b,,0,1,base deployment to 1 instance
run20260411-201946-93,scale_up_5,success,2026-04-11T20:19:46-04:00,2026-04-11T20:20:24-04:00,38,5,dep-20260412001946-bc1aa905,,0,5,scaled up to 5
run20260411-202024-93,scale_down_1,success,2026-04-11T20:20:24-04:00,2026-04-11T20:21:01-04:00,37,1,dep-20260412002024-294d2cda,,0,1,scaled down to 1
run20260411-202101-93,kill_and_recover_app3,failed,2026-04-11T20:21:01-04:00,2026-04-11T20:21:42-04:00,41,5,dep-20260412002101-62b484cc,rec-20260412002141-f485a6f0,0,5,killed app3 and recovered
run20260411-202142-94,base_deploy_1,success,2026-04-11T20:21:42-04:00,2026-04-11T20:22:22-04:00,40,1,dep-20260412002142-c136d98e,,0,1,base deployment to 1 instance
run20260411-202222-94,scale_up_5,success,2026-04-11T20:22:22-04:00,2026-04-11T20:23:03-04:00,41,5,dep-20260412002222-f08bf626,,0,5,scaled up to 5
run20260411-202303-94,scale_down_1,success,2026-04-11T20:23:03-04:00,2026-04-11T20:23:42-04:00,39,1,dep-20260412002303-0d378d1c,,0,1,scaled down to 1
run20260411-202342-94,kill_and_recover_app3,failed,2026-04-11T20:23:42-04:00,2026-04-11T20:24:26-04:00,44,5,dep-20260412002342-754147e5,rec-20260412002424-5f8acf36,0,5,killed app3 and recovered
run20260411-202426-95,base_deploy_1,success,2026-04-11T20:24:26-04:00,2026-04-11T20:25:06-04:00,40,1,dep-20260412002426-b4f0118f,,0,1,base deployment to 1 instance
run20260411-202506-95,scale_up_5,success,2026-04-11T20:25:06-04:00,2026-04-11T20:25:46-04:00,40,5,dep-20260412002506-fd0f754f,,0,5,scaled up to 5
run20260411-202546-95,scale_down_1,success,2026-04-11T20:25:46-04:00,2026-04-11T20:26:23-04:00,37,1,dep-20260412002546-596ed618,,0,1,scaled down to 1
run20260411-202623-95,kill_and_recover_app3,failed,2026-04-11T20:26:23-04:00,2026-04-11T20:27:06-04:00,43,5,dep-20260412002623-70fba567,rec-20260412002704-252fa747,0,5,killed app3 and recovered
run20260411-202706-96,base_deploy_1,success,2026-04-11T20:27:06-04:00,2026-04-11T20:27:49-04:00,43,1,dep-20260412002706-8e4d4bce,,0,1,base deployment to 1 instance
run20260411-202749-96,scale_up_5,success,2026-04-11T20:27:49-04:00,2026-04-11T20:28:27-04:00,38,5,dep-20260412002749-5ea32345,,0,5,scaled up to 5
run20260411-202827-96,scale_down_1,success,2026-04-11T20:28:27-04:00,2026-04-11T20:29:05-04:00,38,1,dep-20260412002827-0b276ca2,,0,1,scaled down to 1
run20260411-202905-96,kill_and_recover_app3,failed,2026-04-11T20:29:05-04:00,2026-04-11T20:29:46-04:00,41,5,dep-20260412002905-96cc80ca,rec-20260412002945-dacd89c9,0,5,killed app3 and recovered
run20260411-202946-97,base_deploy_1,success,2026-04-11T20:29:47-04:00,2026-04-11T20:30:27-04:00,40,1,dep-20260412002947-169c5732,,0,1,base deployment to 1 instance
run20260411-203027-97,scale_up_5,success,2026-04-11T20:30:27-04:00,2026-04-11T20:31:04-04:00,37,5,dep-20260412003027-dc519946,,0,5,scaled up to 5
run20260411-203104-97,scale_down_1,success,2026-04-11T20:31:04-04:00,2026-04-11T20:31:44-04:00,40,1,dep-20260412003104-b4f31936,,0,1,scaled down to 1
run20260411-203144-97,kill_and_recover_app3,failed,2026-04-11T20:31:44-04:00,2026-04-11T20:32:25-04:00,41,5,dep-20260412003144-747fbe81,rec-20260412003224-dfc44067,0,5,killed app3 and recovered
run20260411-203225-98,base_deploy_1,success,2026-04-11T20:32:25-04:00,2026-04-11T20:33:08-04:00,43,1,dep-20260412003225-c2b4e6ee,,0,1,base deployment to 1 instance
run20260411-203308-98,scale_up_5,success,2026-04-11T20:33:08-04:00,2026-04-11T20:33:47-04:00,39,5,dep-20260412003308-e0478dcd,,0,5,scaled up to 5
run20260411-203347-98,scale_down_1,success,2026-04-11T20:33:47-04:00,2026-04-11T20:34:25-04:00,38,1,dep-20260412003347-e3c971c5,,0,1,scaled down to 1
run20260411-203425-98,kill_and_recover_app3,failed,2026-04-11T20:34:25-04:00,2026-04-11T20:35:05-04:00,40,5,dep-20260412003425-f6a0ee17,rec-20260412003503-f3a48360,0,5,killed app3 and recovered
run20260411-203505-99,base_deploy_1,success,2026-04-11T20:35:05-04:00,2026-04-11T20:35:45-04:00,40,1,dep-20260412003505-15df8f6f,,0,1,base deployment to 1 instance
run20260411-203545-99,scale_up_5,success,2026-04-11T20:35:45-04:00,2026-04-11T20:36:27-04:00,42,5,dep-20260412003545-a90b99a4,,0,5,scaled up to 5
run20260411-203627-99,scale_down_1,success,2026-04-11T20:36:27-04:00,2026-04-11T20:37:05-04:00,38,1,dep-20260412003627-5bd205d8,,0,1,scaled down to 1
run20260411-203705-99,kill_and_recover_app3,failed,2026-04-11T20:37:05-04:00,2026-04-11T20:37:48-04:00,43,5,dep-20260412003705-a6aa46c9,rec-20260412003746-8cb08e66,0,5,killed app3 and recovered
run20260411-203748-100,base_deploy_1,success,2026-04-11T20:37:48-04:00,2026-04-11T20:38:31-04:00,43,1,dep-20260412003748-393195a2,,0,1,base deployment to 1 instance
run20260411-203831-100,scale_up_5,success,2026-04-11T20:38:31-04:00,2026-04-11T20:39:12-04:00,41,5,dep-20260412003831-19fe8026,,0,5,scaled up to 5
run20260411-203912-100,scale_down_1,success,2026-04-11T20:39:12-04:00,2026-04-11T20:39:50-04:00,38,1,dep-20260412003912-f4d831de,,0,1,scaled down to 1
run20260411-203950-100,kill_and_recover_app3,failed,2026-04-11T20:39:50-04:00,2026-04-11T20:40:31-04:00,41,5,dep-20260412003950-172755af,rec-20260412004029-7d5604a6,0,5,killed app3 and recovered
